trace_id,batch_start,initial_pce,final_pce,pce_min,pce_max,degradation_rate_pct_per_khr,early_slope_pct_per_khr,pce_noise_std,t80_hours,t80_censored,reaches_t80_in_window,n_points,batch_id,batch_size
745,2021-04-01 12:50:00,13.0102,5.3088,5.1243,13.1458,36.1265,128.9789,0.68384,4.078,False,True,900,32,14
746,2021-04-01 12:50:00,12.61,5.0557,4.7885,12.9132,34.1039,86.6824,0.6249,1.931,False,True,900,32,14
747,2021-04-01 12:50:00,12.9879,5.086,5.0361,12.9979,46.5541,117.9648,0.70592,17.872,False,True,900,32,14
748,2021-08-17 15:00:00,13.8776,15.3192,13.8574,15.5333,-1.5677,-49.4208,0.2083,,True,False,900,33,65
749,2021-08-17 15:00:00,16.5014,17.044,16.4552,17.2419,0.8276,-12.5199,0.08592,,True,False,900,33,65
750,2021-08-17 15:00:00,15.9493,16.6962,15.9367,16.969,0.8741,-33.3618,0.14447,,True,False,900,33,65
751,2021-08-17 15:00:00,16.109,17.0246,16.0661,17.0917,-1.1792,-16.2737,0.09732,,True,False,900,33,65
752,2021-08-17 15:00:00,14.9482,15.7035,14.8977,16.0026,1.3924,-19.8862,0.11093,,True,False,900,33,65
753,2021-08-17 15:00:00,15.9606,16.7619,15.9527,16.8374,-2.3504,-17.2524,0.10336,,True,False,900,33,65
754,2021-08-17 15:00:00,17.2811,17.8735,17.1368,17.9666,-0.0987,-9.9373,0.08043,,True,False,900,33,65
755,2021-08-17 15:00:00,15.922,16.6344,14.7753,16.9222,1.171,-13.2523,0.10628,,True,False,900,33,65
756,2021-08-17 15:00:00,17.3416,17.1433,16.9916,17.9392,5.0894,-3.9446,0.09041,,True,False,900,33,65
757,2021-08-17 15:00:00,17.9528,13.3135,12.9681,18.0506,17.1758,101.9863,0.40174,24.64,False,True,900,33,65
758,2021-08-17 15:00:00,17.9178,14.7351,14.4559,17.9781,13.7078,74.168,0.3119,,True,False,900,33,65
759,2021-08-17 15:00:00,18.9872,16.013,15.8199,19.0228,14.0132,58.5165,0.21792,,True,False,900,33,65
760,2021-08-17 15:00:00,19.0164,14.5151,14.2322,19.1297,17.728,103.9574,0.39859,72.544,False,True,900,33,65
761,2021-08-17 15:00:00,11.8898,15.161,6.8399,16.8023,8.8777,-13.3615,0.36414,,True,False,900,33,65
762,2021-08-17 15:00:00,19.0966,15.4751,15.2508,19.2309,16.288,78.4327,0.30012,144.806,False,True,900,33,65
763,2021-08-17 15:00:00,20.7203,16.5339,16.4453,20.9739,22.8786,46.4652,0.24684,138.995,False,True,900,33,65
764,2021-08-17 15:00:00,20.4284,16.2789,16.1613,20.7443,24.1622,30.6962,0.24717,134.42,False,True,900,33,65
765,2021-08-17 15:00:00,20.8161,16.4605,16.3565,21.0442,23.954,48.9087,0.28722,115.979,False,True,900,33,65
766,2021-08-17 15:00:00,20.8332,16.3466,16.2537,21.1049,24.9346,50.2831,0.27837,106.726,False,True,900,33,65
767,2021-08-17 15:00:00,20.985,16.3683,16.2752,21.2547,25.2232,50.7494,0.30244,94.287,False,True,900,33,65
768,2021-08-17 15:00:00,21.1821,16.5309,16.4444,21.415,26.9654,48.034,0.30022,97.478,False,True,900,33,65
769,2021-08-17 15:00:00,16.1205,16.8802,16.0816,17.2999,1.8442,-44.4067,0.18069,,True,False,900,33,65
770,2021-08-17 15:00:00,16.2584,17.4496,16.2445,17.5256,-1.38,-33.0606,0.15201,,True,False,900,33,65
771,2021-08-17 15:00:00,14.0368,15.7434,14.0129,15.8281,-4.5853,-55.9127,0.25084,,True,False,900,33,65
772,2021-08-17 15:00:00,16.645,18.1624,16.5819,18.2244,-3.3787,-27.8199,0.14545,,True,False,900,33,65
773,2021-08-17 15:00:00,15.7974,16.412,15.7893,16.9118,2.4099,-35.0594,0.14819,,True,False,900,33,65
774,2021-08-17 15:00:00,16.5148,17.2393,16.488,17.5968,1.5491,-28.1011,0.13644,,True,False,900,33,65
775,2021-08-17 15:00:00,17.3259,17.5265,17.2953,17.9831,2.5943,-13.652,0.09596,,True,False,900,33,65
776,2021-08-17 15:00:00,16.75,17.5091,16.7376,17.5765,-1.444,-18.9678,0.10508,,True,False,900,33,65
777,2021-08-17 15:00:00,17.2827,17.9014,17.2611,17.949,-0.4836,-15.4448,0.09333,,True,False,900,33,65
778,2021-08-17 15:00:00,16.703,16.7698,16.6128,17.2723,3.0336,-12.3577,0.09085,,True,False,900,33,65
779,2021-08-17 15:00:00,17.0713,17.3068,17.0107,17.5881,1.8533,-8.1433,0.08279,,True,False,900,33,65
780,2021-11-16 16:10:00,15.3734,13.9769,13.3439,15.4699,-2.8785,49.8673,0.21507,,True,False,900,34,28
781,2021-11-16 16:10:00,15.1173,14.1543,13.7189,15.2092,-2.258,36.539,0.15948,,True,False,900,34,28
782,2021-11-16 16:10:00,14.6308,14.7118,13.8456,15.9898,-2.2303,-5.9945,0.09217,,True,False,900,34,28
783,2021-11-16 16:10:00,14.8631,13.4291,13.1634,14.939,-0.6113,45.9496,0.18738,,True,False,900,34,28
784,2021-11-16 16:10:00,18.9653,17.7884,17.7025,18.9871,6.8417,7.0641,0.0826,,True,False,900,34,28
785,2021-11-16 16:10:00,19.402,18.1264,17.9991,19.4101,6.9036,8.867,0.08517,,True,False,900,34,28
786,2021-11-16 16:10:00,19.7001,18.6759,18.6228,19.7074,5.2949,8.2621,0.09,,True,False,900,34,28
787,2021-11-16 16:10:00,13.5345,11.7851,11.7678,13.757,3.2228,14.6993,0.18051,,True,False,900,34,28
788,2021-11-16 16:10:00,13.1792,11.6456,11.6349,13.3764,3.3132,8.6836,0.1551,,True,False,900,34,28
789,2021-11-16 16:10:00,18.4938,17.7808,17.7491,18.5033,3.6928,-0.6784,0.09065,,True,False,900,34,28
790,2021-11-16 16:10:00,19.2658,18.5782,18.5542,19.2928,3.5619,-2.5715,0.10038,,True,False,900,34,28
791,2021-11-16 16:10:00,16.5619,15.8372,14.8018,16.5868,-1.5564,19.139,0.13509,,True,False,900,34,28
792,2021-11-16 16:10:00,16.1843,15.368,14.7907,16.2468,-3.4649,23.9153,0.16304,,True,False,900,34,28
793,2021-11-16 16:10:00,18.6774,17.7711,17.3566,19.2225,9.3849,-10.9994,0.12209,,True,False,900,34,28
794,2021-11-16 16:10:00,18.6843,17.5021,17.4889,18.7399,7.0263,-1.0836,0.09527,,True,False,900,34,28
795,2021-11-16 16:10:00,17.1395,18.0422,17.0933,18.6874,-0.2691,-43.6563,0.25557,,True,False,900,34,28
796,2021-11-16 16:10:00,18.7931,17.6417,17.5964,18.8705,7.9585,-2.6755,0.09392,,True,False,900,34,28
797,2021-11-16 16:10:00,18.9257,17.904,17.851,18.9764,5.5597,0.4459,0.08277,,True,False,900,34,28
798,2021-11-16 16:10:00,15.8895,15.0252,14.9944,16.0188,1.8053,4.8403,0.10486,,True,False,900,34,28
799,2021-11-16 16:10:00,16.9587,16.5313,16.4738,16.9906,0.62,3.2341,0.08875,,True,False,900,34,28
800,2021-11-16 16:10:00,16.3429,15.4654,15.4069,16.4208,1.7737,6.8006,0.10051,,True,False,900,34,28
801,2021-11-16 16:10:00,15.2749,14.452,14.4179,15.4022,1.818,-0.0936,0.11248,,True,False,900,34,28
802,2021-11-16 16:10:00,18.6726,17.6935,17.6474,18.6791,5.4363,1.8285,0.08863,,True,False,900,34,28
803,2021-11-16 16:10:00,18.3467,17.3762,17.3629,18.368,4.8187,4.979,0.08417,,True,False,900,34,28
804,2021-11-16 16:10:00,18.8931,17.8855,17.8652,18.9023,5.7586,1.5032,0.08816,,True,False,900,34,28
805,2021-11-16 16:10:00,18.5039,17.5733,17.5407,18.5166,5.883,1.6154,0.08425,,True,False,900,34,28
806,2021-11-16 16:10:00,18.4809,17.3865,17.3744,18.5202,6.5999,5.296,0.0796,,True,False,900,34,28
807,2021-11-16 16:10:00,18.6623,17.7434,17.7296,18.6894,5.9753,2.2751,0.07711,,True,False,900,34,28
808,2021-11-11 17:10:00,16.4858,14.7067,14.687,17.7822,21.0981,-40.2066,0.24426,,True,False,900,35,16
809,2021-11-11 17:10:00,17.4409,14.4214,14.3484,17.5429,22.7966,9.2276,0.16454,,True,False,900,35,16
810,2021-11-11 17:10:00,18.6513,14.8103,14.7115,18.8445,27.9611,20.5246,0.17433,138.661,False,True,900,35,16
811,2021-11-11 17:10:00,20.6984,16.5669,16.5125,20.9434,29.5034,28.0545,0.19871,149.1,False,True,900,35,16
812,2021-11-11 17:10:00,19.0487,16.1723,11.3432,19.8477,20.1228,7.0431,0.30006,,True,False,900,35,16
813,2021-11-11 17:10:00,16.7336,15.2641,11.6613,17.8851,16.6361,-20.9371,0.29669,,True,False,900,35,16
814,2021-11-11 17:10:00,22.0892,13.7028,11.6764,22.6353,40.6186,142.5461,1.31935,24.643,False,True,900,35,16
815,2021-11-11 17:10:00,16.7085,14.0,13.9453,16.7507,18.7277,9.6611,0.09414,,True,False,900,35,16
816,2021-11-11 17:10:00,18.5259,14.9155,14.8525,18.6572,24.2113,28.8775,0.17892,,True,False,900,35,16
817,2021-11-11 17:10:00,18.8137,15.1429,15.0554,19.0205,25.5155,30.5253,0.19105,,True,False,900,35,16
818,2021-11-11 17:10:00,19.8707,16.9332,16.8985,21.2495,26.968,35.7841,0.24499,,True,False,900,35,16
819,2021-11-11 17:10:00,17.0992,12.3836,12.299,17.5878,37.1738,-3.4995,0.17614,113.302,False,True,900,35,16
820,2021-11-11 17:10:00,15.7022,13.5827,13.4573,16.2748,18.8747,-4.3325,0.14381,,True,False,900,35,16
821,2021-11-11 17:10:00,18.5763,15.8567,15.8187,19.1224,23.819,-12.8785,0.16761,,True,False,900,35,16
822,2021-11-11 17:10:00,16.8417,14.4872,14.4065,17.0264,9.8248,26.9435,0.22323,,True,False,900,35,16
823,2021-11-11 17:10:00,20.9718,17.8174,17.8021,21.3745,25.4304,3.4257,0.15309,,True,False,900,35,16
824,2019-12-17 14:50:00,15.0937,16.5208,14.9817,17.0341,2.0572,-55.2459,0.2216,,True,False,900,36,24
825,2019-12-17 14:50:00,14.8652,16.5616,7.965,17.5043,-0.603,-172.7868,0.88336,,True,False,900,36,24
826,2019-12-17 14:50:00,0.9955,16.7587,0.6866,17.5106,-8.1553,-355.103,1.75941,,True,False,900,36,24
827,2019-12-17 14:50:00,18.8589,15.6412,15.5921,18.9467,23.3361,18.2264,0.08521,,True,False,900,36,24
828,2019-12-17 14:50:00,19.0382,15.4232,15.3563,19.0882,24.9456,23.5214,0.05507,,True,False,900,36,24
829,2019-12-17 14:50:00,19.0067,15.5291,15.4778,19.0313,24.8797,19.8803,0.05343,,True,False,900,36,24
830,2019-12-17 14:50:00,18.7724,15.404,15.3248,18.8982,24.7003,17.5181,0.07429,,True,False,900,36,24
831,2019-12-17 14:50:00,18.6447,16.7982,16.0608,18.7181,13.5504,14.8645,0.10839,,True,False,900,36,24
832,2019-12-17 14:50:00,21.0589,15.9831,15.5774,24.2685,14.7027,57.8705,0.35542,41.479,False,True,900,36,24
833,2019-12-17 14:50:00,18.5361,16.9635,16.1313,18.7415,12.5345,13.9791,0.10653,,True,False,900,36,24
834,2019-12-17 14:50:00,20.0485,16.0992,15.7267,23.1081,12.3238,34.9898,0.26076,96.131,False,True,900,36,24
835,2019-12-17 14:50:00,18.0197,16.8501,16.179,18.3728,7.0672,17.7343,0.08951,,True,False,900,36,24
836,2019-12-17 14:50:00,18.2704,17.008,16.035,18.8068,7.2018,18.2314,0.0896,,True,False,900,36,24
837,2019-12-17 14:50:00,16.837,16.7926,15.9924,17.3409,2.9426,-14.0365,0.09973,,True,False,900,36,24
838,2019-12-17 14:50:00,5.7694,14.3382,3.7487,15.2912,3.014,-98.112,0.61536,,True,False,900,36,24
839,2019-12-17 14:50:00,17.8654,15.0032,14.9232,18.0796,21.5256,11.0948,0.10607,,True,False,900,36,24
840,2019-12-17 14:50:00,18.4021,16.5162,16.3425,18.5494,14.8801,2.2676,0.19425,,True,False,900,36,24
841,2019-12-17 14:50:00,16.3692,13.8034,13.703,16.7211,6.7182,19.9441,0.12031,,True,False,900,36,24
842,2019-12-17 14:50:00,5.0975,16.0403,3.8317,16.9762,-0.6953,-183.5412,1.0961,,True,False,900,36,24
843,2019-12-17 14:50:00,0.6322,4.5699,0.131,4.6323,-26.9904,19.9529,0.87077,,True,False,900,36,24
844,2019-12-17 14:50:00,2.8083,5.4138,2.5604,6.1506,-6.0224,-13.8075,0.34561,,True,False,900,36,24
845,2019-12-17 14:50:00,15.7344,6.4745,3.8031,16.1614,13.3444,310.8297,1.62621,2.087,False,True,900,36,24
846,2019-12-17 14:50:00,6.5638,17.2019,4.6221,19.0883,0.4796,-66.6218,0.7027,,True,False,900,36,24
847,2019-12-17 14:50:00,17.6433,16.9186,16.8293,18.1777,8.1015,-7.0728,0.09053,,True,False,900,36,24
848,2019-12-17 15:10:00,14.4498,16.0524,13.8334,16.1476,-12.0077,-49.655,0.35611,,True,False,900,37,28
849,2019-12-17 15:10:00,17.8236,18.0633,17.4033,18.4784,0.2915,-42.9205,0.19482,,True,False,900,37,28
850,2019-12-17 15:10:00,16.6762,17.0736,16.3107,17.4286,-0.5695,-42.5861,0.19213,,True,False,900,37,28
851,2019-12-17 15:10:00,15.6024,14.2053,14.1552,17.5449,21.4472,-10.486,0.16614,,True,False,900,37,28
852,2019-12-17 15:10:00,10.4655,13.458,10.3523,14.2732,1.1602,-106.4428,0.44236,,True,False,900,37,28
853,2019-12-17 15:10:00,13.8853,14.7452,13.4044,16.9727,14.4668,-37.2019,0.2519,,True,False,900,37,28
854,2019-12-17 15:10:00,20.3058,16.037,15.9825,20.3676,29.5919,27.3779,0.04567,140.627,False,True,900,37,28
855,2019-12-17 15:10:00,20.5681,16.2554,16.2321,20.6685,30.7687,27.7861,0.04917,140.659,False,True,900,37,28
856,2019-12-17 15:10:00,18.6134,18.0313,17.9842,19.4353,9.0342,1.753,0.07584,,True,False,900,37,28
857,2019-12-17 15:10:00,19.7549,17.9829,17.9543,19.867,11.7791,17.6748,0.04713,,True,False,900,37,28
858,2019-12-17 15:10:00,19.0713,17.4732,17.4335,19.8483,16.6379,0.1968,0.08962,,True,False,900,37,28
859,2019-12-17 15:10:00,18.8737,17.2293,17.1906,19.2985,13.4556,22.5152,0.07239,,True,False,900,37,28
860,2019-12-17 15:10:00,17.4539,16.6813,16.6653,18.4988,11.9566,-3.5226,0.09122,,True,False,900,37,28
861,2019-12-17 15:10:00,18.2339,17.7629,17.724,18.4907,4.4616,-1.9098,0.04143,,True,False,900,37,28
862,2019-12-17 15:10:00,14.3593,16.2315,14.3209,16.2907,-6.8451,-48.7528,0.22205,,True,False,900,37,28
863,2019-12-17 15:10:00,18.1744,17.6776,17.6167,18.2658,3.182,5.8132,0.04102,,True,False,900,37,28
864,2019-12-17 15:10:00,16.6824,16.0525,16.0187,16.7782,3.4803,-4.2416,0.07552,,True,False,900,37,28
865,2019-12-17 15:10:00,20.1921,14.635,14.586,20.3114,32.6005,46.8511,0.08666,99.979,False,True,900,37,28
866,2019-12-17 15:10:00,19.1112,13.8673,13.8493,19.2223,29.3498,69.5015,0.18247,90.84,False,True,900,37,28
867,2019-12-17 15:10:00,19.4178,18.2151,18.1504,19.4839,8.1174,11.4293,0.08881,,True,False,900,37,28
868,2019-12-17 15:10:00,19.4097,18.1846,18.135,19.4791,7.7469,15.8761,0.06023,,True,False,900,37,28
869,2019-12-17 15:10:00,19.3434,18.1221,18.0891,19.4839,8.5062,15.3949,0.06981,,True,False,900,37,28
870,2019-12-17 15:10:00,13.0434,14.1638,12.8415,14.4796,-6.0891,-36.2174,0.32679,,True,False,900,37,28
871,2019-12-17 15:10:00,12.988,14.4904,12.7298,14.6187,-9.337,-36.0878,0.2977,,True,False,900,37,28
872,2019-12-17 15:10:00,16.4525,17.0934,16.2731,17.8733,3.8307,-47.3336,0.20401,,True,False,900,37,28
873,2019-12-17 15:10:00,18.3137,18.0252,17.9419,19.0517,7.0046,-14.1271,0.11337,,True,False,900,37,28
874,2019-12-17 15:10:00,18.216,15.6426,15.4134,18.8456,25.5074,-9.7622,0.27774,,True,False,900,37,28
875,2019-12-17 15:10:00,16.6914,15.5748,15.455,17.7982,15.8029,-33.6654,0.37125,,True,False,900,37,28
876,2020-02-11 17:20:00,18.4136,17.3665,17.3354,19.1015,7.1615,-34.0997,0.20712,,True,False,900,38,18
877,2020-02-11 17:20:00,18.1489,16.9732,16.9331,18.6986,9.5688,-33.1446,0.1786,,True,False,900,38,18
878,2020-02-11 17:20:00,18.7014,17.8297,17.7713,19.4118,6.3647,-43.1456,0.25658,,True,False,900,38,18
879,2020-02-11 17:20:00,16.0854,17.0645,15.2379,17.8005,-3.9438,-77.8394,0.46903,,True,False,900,38,18
880,2020-02-11 17:20:00,16.8044,16.747,15.3076,17.5984,1.3632,-74.5538,0.32931,,True,False,900,38,18
881,2020-02-11 17:20:00,18.8383,17.7569,17.7215,19.4426,9.2285,-38.1591,0.19307,,True,False,900,38,18
882,2020-02-11 17:20:00,18.4882,17.3059,17.2863,19.2456,8.3531,-20.9837,0.11958,,True,False,900,38,18
883,2020-02-11 17:20:00,18.2894,17.5469,17.5076,18.962,6.7696,-33.0884,0.16166,,True,False,900,38,18
884,2020-02-11 17:20:00,18.4156,16.54,16.4865,19.1152,13.5291,-22.4,0.21064,,True,False,900,38,18
885,2020-02-11 17:20:00,17.6357,16.7899,16.7671,18.2969,7.3094,-30.293,0.14982,,True,False,900,38,18
886,2020-02-11 17:20:00,18.1246,16.9735,16.8959,18.9579,5.9281,-18.5224,0.11631,,True,False,900,38,18
887,2020-02-11 17:20:00,19.1252,14.069,14.0617,19.5139,37.5723,10.3817,0.10907,113.258,False,True,900,38,18
888,2020-02-11 17:20:00,18.4739,14.381,14.3723,19.9648,39.1439,-3.5503,0.19137,136.665,False,True,900,38,18
889,2020-02-11 17:20:00,17.9813,17.8441,16.0036,19.0009,-12.6104,4.3522,0.16782,,True,False,900,38,18
890,2020-02-11 17:20:00,17.708,17.4445,16.0419,18.6305,-8.8506,0.2714,0.13972,,True,False,900,38,18
891,2020-02-11 17:20:00,17.9752,17.4221,16.1937,18.9523,-7.6246,7.9107,0.14083,,True,False,900,38,18
892,2020-02-11 17:20:00,18.2914,17.8793,16.5517,19.2712,-7.8686,3.715,0.13702,,True,False,900,38,18
893,2020-02-11 17:20:00,18.1303,17.9336,16.6034,19.0275,-7.887,3.2447,0.14114,,True,False,900,38,18
894,2020-02-13 16:50:00,16.141,11.7113,11.7028,16.1687,26.3331,59.4929,0.15825,94.643,False,True,900,39,34
895,2020-02-13 16:50:00,16.633,11.9793,11.976,16.7063,26.5939,77.9016,0.24692,82.97,False,True,900,39,34
896,2020-02-13 16:50:00,16.4364,11.8205,11.8117,16.6052,28.132,67.6973,0.17199,93.395,False,True,900,39,34
897,2020-02-13 16:50:00,16.3829,11.8491,11.8408,16.4381,26.2859,74.3971,0.23966,85.268,False,True,900,39,34
898,2020-02-13 16:50:00,16.6988,11.6371,11.6171,16.753,29.5777,72.9568,0.20834,78.913,False,True,900,39,34
899,2020-02-13 16:50:00,16.8946,11.7015,11.691,16.9045,28.3027,92.7031,0.28979,70.264,False,True,900,39,34
900,2020-02-13 16:50:00,16.4519,11.5369,11.5154,16.4627,27.7068,76.1527,0.23186,76.449,False,True,900,39,34
901,2020-02-13 16:50:00,16.7891,11.732,11.728,16.8115,27.8706,90.194,0.28924,71.727,False,True,900,39,34
902,2020-02-13 16:50:00,16.5009,11.794,11.7881,16.5331,26.207,72.269,0.21217,84.132,False,True,900,39,34
903,2020-02-13 16:50:00,16.8832,11.8811,11.8662,16.9275,28.3899,82.83,0.25677,74.727,False,True,900,39,34
904,2020-02-13 16:50:00,16.9379,8.8159,8.8117,17.0798,37.9297,136.2041,0.42412,12.714,False,True,900,39,34
905,2020-02-13 16:50:00,15.5551,8.8112,8.8029,15.6128,35.3996,118.2579,0.35937,26.202,False,True,900,39,34
906,2020-02-13 16:50:00,17.1154,8.5622,8.5593,17.275,38.3327,147.8415,0.45439,10.228,False,True,900,39,34
907,2020-02-13 16:50:00,16.1882,8.5247,8.4665,16.274,40.0324,128.5279,0.4276,19.97,False,True,900,39,34
908,2020-02-13 16:50:00,17.3327,8.802,8.7937,17.4779,39.3475,144.7847,0.44553,11.034,False,True,900,39,34
909,2020-02-13 16:50:00,17.3918,8.8101,8.8035,17.5,38.9369,157.7243,0.51425,11.612,False,True,900,39,34
910,2020-02-13 16:50:00,17.2301,8.9471,8.9401,17.3065,41.7039,138.1282,0.49109,16.644,False,True,900,39,34
911,2020-02-13 16:50:00,17.6905,8.0362,8.0288,17.7216,49.6402,165.213,0.59593,14.674,False,True,900,39,34
912,2020-02-13 16:50:00,17.9005,7.8087,7.7845,17.9268,51.4013,172.7241,0.66876,12.787,False,True,900,39,34
913,2020-02-13 16:50:00,14.0061,7.4303,7.4285,14.7603,47.2409,93.6665,0.45922,46.566,False,True,900,39,34
914,2020-02-13 16:50:00,15.6237,7.6589,7.6555,16.077,48.5969,135.4369,0.6333,28.226,False,True,900,39,34
915,2020-02-13 16:50:00,17.4232,6.7687,6.7665,17.724,52.6794,215.331,0.94781,11.292,False,True,900,39,34
916,2020-02-13 16:50:00,15.382,7.1413,7.1167,15.7123,49.077,134.3847,0.6413,24.819,False,True,900,39,34
917,2020-02-13 16:50:00,17.6478,6.7413,6.5943,17.6722,53.4317,210.9541,0.95541,10.716,False,True,900,39,34
918,2020-02-13 16:50:00,17.8835,6.8998,6.8405,17.9114,53.6086,209.0375,0.95835,10.495,False,True,900,39,34
919,2020-02-13 16:50:00,16.4021,7.093,7.088,16.5937,52.826,168.3719,0.86098,19.687,False,True,900,39,34
920,2020-02-13 16:50:00,14.8143,13.116,13.1056,16.2221,15.6291,53.3535,0.24282,,True,False,900,39,34
921,2020-02-13 16:50:00,17.5036,13.24,13.2311,17.5326,18.4182,88.9257,0.30894,103.949,False,True,900,39,34
922,2020-02-13 16:50:00,18.0936,13.6807,13.673,18.1388,19.459,95.6533,0.32577,103.981,False,True,900,39,34
923,2020-02-13 16:50:00,16.5385,13.3597,13.3533,16.9748,17.9269,60.7908,0.22141,,True,False,900,39,34
924,2020-02-13 16:50:00,17.4,13.155,13.1383,17.4427,18.3012,98.1038,0.38086,108.996,False,True,900,39,34
925,2020-02-13 16:50:00,18.0994,13.9433,13.9335,18.1479,19.8331,92.0616,0.30178,113.635,False,True,900,39,34
926,2020-02-13 16:50:00,16.77,13.0899,13.0824,16.8723,18.3692,75.8292,0.25995,131.706,False,True,900,39,34
927,2020-02-13 16:50:00,17.2836,13.4332,13.4268,17.3932,19.2077,83.876,0.27934,116.984,False,True,900,39,34
928,2021-04-14 17:00:00,13.4624,0.309,0.1831,14.0893,12.0976,331.7244,1.34817,0.875,False,True,900,40,48
929,2021-04-14 17:00:00,14.0677,0.0005,0.0002,14.7847,15.5317,337.6528,1.3651,0.844,False,True,900,40,48
930,2021-04-14 17:00:00,11.9301,0.1073,0.1038,12.6441,13.3974,312.459,1.19289,0.823,False,True,900,40,48
931,2021-04-14 17:00:00,0.2335,0.0004,0.0001,0.9804,4.2022,-24.925,0.17148,41.496,False,True,900,40,48
932,2021-04-14 17:00:00,13.1478,0.075,0.0701,13.6736,20.3654,412.6022,1.54669,0.778,False,True,900,40,48
933,2021-04-14 17:00:00,13.6336,0.0002,0.0001,14.2156,15.6911,396.1921,1.4916,1.168,False,True,900,40,48
934,2021-04-14 17:00:00,11.8132,0.0003,0.0,12.6405,9.7999,286.9631,1.12735,0.682,False,True,900,40,48
935,2021-04-14 17:00:00,13.7119,0.0087,0.0049,16.1905,14.7423,388.9654,1.52276,1.386,False,True,900,40,48
936,2021-04-14 17:00:00,13.4349,0.0001,0.0,14.3142,12.1756,352.6439,1.35481,0.802,False,True,900,40,48
937,2021-04-14 17:00:00,10.9465,0.0,0.0,12.6165,8.4787,257.2443,1.0627,0.665,False,True,900,40,48
938,2021-04-14 17:00:00,13.8556,0.0002,0.0,14.6197,13.1449,373.6689,1.42567,0.88,False,True,900,40,48
939,2021-04-14 17:00:00,14.1243,0.1296,0.1151,15.0112,13.0838,353.8007,1.40238,0.859,False,True,900,40,48
940,2021-04-14 17:00:00,11.3315,0.0073,0.0016,12.7349,5.4881,184.6457,0.92271,0.536,False,True,900,40,48
941,2021-04-14 17:00:00,10.0015,0.0096,0.001,11.1755,4.3725,149.7267,0.78104,0.493,False,True,900,40,48
942,2021-04-14 17:00:00,8.4266,0.0101,0.0026,9.6859,3.3599,113.0323,0.62817,0.431,False,True,900,40,48
943,2021-04-14 17:00:00,8.2337,0.0096,0.0057,9.4465,3.2887,109.3019,0.60497,0.399,False,True,900,40,48
944,2021-04-14 17:00:00,7.3884,0.0107,0.0018,8.364,3.0784,100.5153,0.56464,0.467,False,True,900,40,48
945,2021-04-14 17:00:00,9.4979,0.0117,0.0058,10.7383,3.9463,131.3682,0.728,0.471,False,True,900,40,48
946,2021-04-14 17:00:00,13.6238,0.0058,0.0003,14.2851,16.3348,388.749,1.4571,0.949,False,True,900,40,48
947,2021-04-14 17:00:00,7.2352,0.7261,0.4056,12.381,1.2405,82.1252,0.49309,0.146,False,True,900,40,48
948,2021-04-14 17:00:00,13.7106,0.0024,0.0004,14.4268,16.1871,386.6368,1.45155,0.916,False,True,900,40,48
949,2021-04-14 17:00:00,12.4572,0.0079,0.002,13.2936,17.3525,349.2314,1.35217,0.948,False,True,900,40,48
950,2021-04-14 17:00:00,16.095,0.0042,0.0005,16.8447,20.0708,449.3002,1.71869,0.895,False,True,900,40,48
951,2021-04-14 17:00:00,2.5992,2.7299,1.0268,3.588,-9.1096,7.3916,0.47865,,True,False,900,40,48
952,2021-04-14 17:00:00,0.053,0.0025,0.0012,0.0641,0.0598,0.549,0.00517,0.0,False,True,900,40,48
953,2021-04-14 17:00:00,0.0156,0.0022,0.0002,0.0233,0.0658,0.0913,0.00275,0.0,False,True,900,40,48
954,2021-04-14 17:00:00,0.0689,0.0004,0.0,0.0874,0.1078,0.7154,0.00678,0.0,False,True,900,40,48
955,2021-04-14 17:00:00,0.0117,0.0022,0.0009,0.0214,0.0459,0.1697,0.00266,1.744,False,True,900,40,48
956,2021-04-14 17:00:00,0.0802,0.0168,0.0022,0.0965,0.0386,0.8046,0.00787,0.0,False,True,900,40,48
957,2021-04-14 17:00:00,0.0105,0.0036,0.0,0.0178,0.0563,0.0876,0.00248,1.482,False,True,900,40,48
958,2021-04-14 17:00:00,10.3384,0.0,0.0,11.8338,4.4574,154.0458,0.79226,0.443,False,True,900,40,48
