eid,Al_frac,Cr_frac,Cu_frac,Fe_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Ni_frac,Sc_frac,Si_frac,Sn_frac,Ta_frac,Ti_frac,V_frac,W_frac,Zr_frac,condition,ph1,ph2,ph3,grain_size_param_1,grain_size_param_2,flag_1,flag_2,flag_3,YM_GPa,YM_err,YS_MPa,YS_err,UTS_MPa,UTS_err,DAR_pct,DAR_err,test_mode,HV,HV_err,Mo_equivalent,Mo_equivalent_class,ref_doi,ref_key,comments
Ti-23Nb-10Zr-2.0Fe,0.0,0.0,0.0,0.0234,0.0,0.0,0.0,0.1358,0.0,0.0,0.0,0.0,0.0,0.7791,0.0,0.0,0.0617,ST-WQ,Ti-beta,,,1860.0,90.0,1,0,0,79.0,1.0,782.0,62.0,,,10.0,1.0,tension,252.0,8.0,12.88,meta,10.1007/s10853-021-06002-0,salvador2021,"Young modulus obtained via tensile tests (Table 3). Grain size not reported, estimated from Fig. 9. "
Ti-27Nb-10Zr-1.5Fe,0.0,0.0,0.0,0.015600000000000001,0.0,0.0,0.0,0.16320000000000004,0.0,0.0,0.0,0.0,0.0,0.7575000000000001,0.0,0.0,0.06370000000000002,ST-WQ,Ti-beta,,,1400.0,60.0,1,1,0,78.0,3.0,735.0,94.0,,,9.0,1.0,tension,229.0,2.0,11.65,meta,10.1007/s10853-021-06002-0,salvador2021,"Young modulus obtained via tensile tests (Table 3). Grain size not reported, estimated from Fig. 9. "
Ti-31Nb-10Zr-1.0Fe,0.0,0.0,0.0,0.0138013801380138,0.0,0.0,0.0,0.18991899189918993,0.0,0.0,0.0,0.0,0.0,0.7298729872987298,0.0,0.0,0.0664066406640664,ST-WQ,Ti-beta,,,1310.0,60.0,1,0,0,77.0,2.0,672.0,99.0,,,15.0,6.0,tension,218.0,5.0,12.08,meta,10.1007/s10853-021-06002-0,salvador2021,"Young modulus obtained via tensile tests (Table 3). Grain size not reported, estimated from Fig. 9. "
Ti-11Nb-7Zr-3.5Fe,0.0,0.0,0.0,0.0349034903490349,0.0,0.0,0.0,0.061806180618061805,0.0,0.0,0.0,0.0,0.0,0.8622862286228622,0.0,0.0,0.041004100410041,ST-WQ,Ti-beta,Ti-omega,,1640.0,100.0,1,1,0,90.0,2.0,1011.0,17.0,,,4.0,1.0,tension,358.0,3.0,13.78,meta,10.1016/j.matdes.2018.10.040,dalbo2018,Young modulus obtained via tensile tests (Table 3)
Ti-19Nb-6Sn-2.5Fe,0.0,0.0,0.0,0.0256,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0268,0.0,0.8376,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1280.0,70.0,1,1,0,71.0,2.0,765.0,10.0,,,31.0,5.0,tension,260.0,9.0,12.76,meta,10.1016/j.matdes.2018.10.040,dalbo2018,Young modulus obtained via tensile tests (Table 3)
Ti-19Nb-10Zr-2.5Fe,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0,0.11370000000000001,0.0,0.0,0.0,0.0,0.0,0.7974000000000001,0.0,0.0,0.061900000000000004,ST-WQ,Ti-beta,Ti-omega,,1570.0,70.0,1,1,0,69.0,1.0,1027.0,33.0,,,8.0,2.0,tension,267.0,3.0,13.12,meta,10.1016/j.matdes.2018.10.040,dalbo2018,Young modulus obtained via tensile tests (Table 3)
Ti-31Nb-1.0Fe,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.1805,0.0,0.0,0.0,0.0,0.0,0.8085,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1400.0,,1,1,0,81.0,3.0,477.0,79.0,,,-32.0,,compression,230.0,11.0,11.55,meta,10.1016/j.jmbbm.2016.09.024,salvador2017,Average grain size not reported. Young modulus obtained via pulse-echo ultrasonic testing. Yield strength obtained via compression tests.
Ti-27Nb-1.5Fe,0.0,0.0,0.0,0.0162,0.0,0.0,0.0,0.1584,0.0,0.0,0.0,0.0,0.0,0.8254,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1300.0,,1,1,0,94.0,2.0,496.0,31.0,,,-33.0,,compression,277.0,16.0,12.23,meta,10.1016/j.jmbbm.2016.09.024,salvador2017,Average grain size not reported. Young modulus obtained via pulse-echo ultrasonic testing. Yield strength obtained via compression tests.
Ti-23Nb-2.0Fe,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.1325,0.0,0.0,0.0,0.0,0.0,0.8458,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1300.0,,1,1,0,95.0,5.0,604.0,55.0,,,-34.0,,compression,314.0,6.0,12.89,meta,10.1016/j.jmbbm.2016.09.024,salvador2017,Average grain size not reported. Young modulus obtained via pulse-echo ultrasonic testing. Yield strength obtained via compression tests.
Ti-19Nb-2.5Fe,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,0.1039,0.0,0.0,0.0,0.0,0.0,0.8707,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1600.0,,1,1,0,90.0,3.0,672.0,77.0,,,-32.0,,compression,334.0,4.0,12.92,meta,10.1016/j.jmbbm.2016.09.024,salvador2017,Average grain size not reported. Young modulus obtained via pulse-echo ultrasonic testing. Yield strength obtained via compression tests.
Ti-15Nb-3.0Fe,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.8895,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1700.0,,1,1,0,94.0,3.0,695.0,40.0,,,-50.0,,compression,362.0,3.0,12.9,meta,10.1016/j.jmbbm.2016.09.024,salvador2017,Average grain size not reported. Deformation is higher than > 40 (no fracture) and cannot be determined. Young modulus obtained via pulse-echo ultrasonic testing. Yield strength obtained via compression tests. Sample with no apparent fracture in compression - assumed deformation of -50%.
Ti-11Nb-3.5Fe,0.0,0.0,0.0,0.0335,0.0,0.0,0.0,0.0602,0.0,0.0,0.0,0.0,0.0,0.9063,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1800.0,,1,1,0,97.0,1.0,715.0,44.0,,,-50.0,,compression,382.0,3.0,13.75,meta,10.1016/j.jmbbm.2016.09.024,salvador2017,Average grain size not reported. Deformation is higher than > 40 (no fracture) and cannot be determined. Young modulus obtained via pulse-echo ultrasonic testing. Yield strength obtained via compression tests. Sample with no apparent fracture in compression - assumed deformation of -50%.
Ti-30Nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816,0.0,0.0,0.0,0.0,0.0,0.8184,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1100.0,350.0,1,1,0,79.0,4.0,348.0,17.0,601.0,15.0,28.5,2.6,tension,202.0,4.0,8.43,near,10.1007/s11661-016-3411-0,lopes2016,Average grain size not reported - estimated from Fig. 10. Young modulus obtained via pulse-echo ultrasonic testing. Mechanical properties extracted from Fig. 18.
Ti-30Nb-1Fe,0.0,0.0,0.0,0.0111,0.0,0.0,0.0,0.1826,0.0,0.0,0.0,0.0,0.0,0.8063,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1700.0,350.0,1,1,0,79.0,4.0,606.0,14.0,633.0,22.0,17.3,2.1,tension,284.0,9.0,11.66,meta,10.1007/s11661-016-3411-0,lopes2016,Average grain size not reported - estimated from Fig. 10. Young modulus obtained via pulse-echo ultrasonic testing. Mechanical properties extracted from Fig. 18.
Ti-30Nb-3Fe,0.0,0.0,0.0,0.0292,0.0,0.0,0.0,0.1796,0.0,0.0,0.0,0.0,0.0,0.7912,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1200.0,350.0,1,1,0,78.0,4.0,625.0,12.0,656.0,13.0,19.0,0.7,tension,255.0,6.0,16.73,meta,10.1007/s11661-016-3411-0,lopes2016,Average grain size not reported - estimated from Fig. 10. Young modulus obtained via pulse-echo ultrasonic testing. Mechanical properties extracted from Fig. 18.
Ti-30Nb-5Fe,0.0,0.0,0.0,0.051394860513948606,0.0,0.0,0.0,0.17678232176782324,0.0,0.0,0.0,0.0,0.0,0.7718228177182282,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1500.0,350.0,1,1,0,79.0,4.0,629.0,15.0,689.0,6.0,16.6,0.7,tension,246.0,6.0,22.98,meta,10.1007/s11661-016-3411-0,lopes2016,Average grain size not reported - estimated from Fig. 10. Young modulus obtained via pulse-echo ultrasonic testing. Mechanical properties extracted from Fig. 18.
Ti-12Nb-5Fe,0.0,0.0,0.0,0.0414,0.0,0.0,0.0,0.0696,0.0,0.0,0.0,0.0,0.0,0.889,0.0,0.0,0.0,ST-WQ,Ti-beta,,,,140.0,0,0,0,90.0,20.0,740.0,20.0,,,-42.0,0.0,compression,293.0,6.0,16.59,meta,10.1016/j.actbio.2015.12.010,biesiekierski2016,Small rods with a height of 10.00 mm and 5.00 mm diameter for mechanical testing (compression)
Ti-7Ta-4Fe,0.0,0.0,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.9464,0.0,0.0,0.0,ST-WQ,Ti-alpha-dp,Ti-beta,,,140.0,0,0,0,110.0,10.0,1250.0,40.0,,,-7.0,1.0,compression,430.0,10.0,12.06,meta,10.1016/j.actbio.2015.12.010,biesiekierski2016,Small rods with a height of 10.00 mm and 5.00 mm diameter for mechanical testing (compression)
Ti-10Ta-4Fe,0.0,0.0,0.0,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.9382,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,,140.0,0,0,0,121.0,2.0,1360.0,20.0,,,-14.0,4.0,compression,410.0,10.0,12.84,meta,10.1016/j.actbio.2015.12.010,biesiekierski2016,Small rods with a height of 10.00 mm and 5.00 mm diameter for mechanical testing (compression)
Ti-13Mo-6Sn,0.0,0.0,0.0,0.0,0.0,0.0,0.0724,0.0,0.0,0.0,0.0,0.0292,0.0,0.8984,0.0,0.0,0.0,ST-WQ,Ti-beta,,,2100.0,,1,0,0,66.0,4.0,650.0,18.0,,,12.0,2.0,tension,314.0,10.0,13.0,meta,10.1016/j.msea.2019.138190,mello2019,Grain size not reported. 
Ti-9Mo,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.9535,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1700.0,,1,1,0,91.0,3.0,537.0,11.0,852.0,22.0,22.0,4.0,tension,350.0,9.0,8.9,near,10.1016/j.matchar.2015.10.005,mello2015,Grain size not reported. 
Ti-9Mo-1.5Sn,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.0,0.0,0.0,0.0,0.0077,0.0,0.9436,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1600.0,,1,1,0,89.0,2.0,511.0,16.0,847.0,29.0,18.0,3.0,tension,312.0,5.0,9.21,near,10.1016/j.matchar.2015.10.005,mello2015,Grain size not reported. 
Ti-9Mo-6Sn,0.0,0.0,0.0,0.0,0.0,0.0,0.0473,0.0,0.0,0.0,0.0,0.0286,0.0,0.9241,0.0,0.0,0.0,ST-WQ,Ti-beta,Ti-omega,,1700.0,,1,1,0,78.0,2.0,441.0,57.0,803.0,37.0,16.0,1.0,tension,271.0,5.0,8.7,near,10.1016/j.matchar.2015.10.005,mello2015,Grain size not reported. 
Ti-25Zr-24Nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2445244524452445,0.0,0.0,0.0,0.0,0.0,0.5723572357235723,0.0,0.0,0.18311831183118313,As-cast,Ti-beta,,,,300.0,0,0,0,62.0,3.6,810.0,48.0,,,14.8,1.6,tension,241.3,,9.52,near,10.1016/j.actbio.2015.03.023,ozan2015,Grain size estimated from Figure 2. Mechanical properties from tensile testing.
Ti-32Zr-30Nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22002200220022003,0.0,0.0,0.0,0.0,0.0,0.540954095409541,0.0,0.0,0.23902390239023902,As-cast,Ti-beta,,,,300.0,0,0,0,65.0,4.2,782.0,18.8,,,13.0,1.8,tension,244.4,,8.4,near,10.1016/j.actbio.2015.03.023,ozan2015,Grain size estimated from Figure 2. Mechanical properties from tensile testing.
Ti-35Zr-28Nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20727927207279268,0.0,0.0,0.0,0.0,0.0,0.5258474152584741,0.0,0.0,0.2668733126687331,As-cast,Ti-beta,,,,300.0,0,0,0,64.0,4.5,729.0,26.3,,,11.3,1.5,tension,244.0,,7.84,near,10.1016/j.actbio.2015.03.023,ozan2015,Grain size estimated from Figure 2. Mechanical properties from tensile testing.
Ti-41Zr-25Nb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18618138186181382,0.0,0.0,0.0,0.0,0.0,0.5026497350264973,0.0,0.0,0.31116888311168883,As-cast,Ti-beta,,,,300.0,0,0,0,63.0,4.2,682.0,49.5,,,9.9,1.1,tension,235.6,,6.94,near,10.1016/j.actbio.2015.03.023,ozan2015,Grain size estimated from Figure 2. Mechanical properties from tensile testing.
